timestamp;tsa;tsf;tss;ens;dvt;plu;vvt;hra
15/01/2020-11:00:00;8,6;6,8;7,3;0;-9999;0;5,8;71,1
15/01/2020-12:00:00;9,3;7,3;7,3;108;-9999;0;5,5;68,2
15/01/2020-13:00:00;9,9;8;7,2;212;-9999;0;6,3;66,8
15/01/2020-14:00:00;10,8;8,8;7,2;234;-9999;0;6,5;64,1
15/01/2020-15:00:00;11,2;9,2;7,2;105;-9999;0;6,6;63,5
15/01/2020-16:00:00;11,1;9,2;7,2;63;-9999;0;5,5;66,2
15/01/2020-17:00:00;10,3;8,7;7,3;28;-9999;0,6;4,8;74,9
15/01/2020-18:00:00;9,8;8,4;7,3;12;-9999;0,4;4,6;80,5
15/01/2020-19:00:00;9,6;8,4;7,4;9;-9999;0,2;3,9;84,7
15/01/2020-20:00:00;9,7;8,5;7,4;9;-9999;0;3,7;84,2
15/01/2020-21:00:00;9,1;8,1;7,5;0;-9999;0;2,8;86,9
15/01/2020-22:00:00;8,1;7,2;7,5;0;-9999;0;2,6;87,5
15/01/2020-23:00:00;7,3;6,3;7,5;0;-9999;0;1,7;87,4
16/01/2020-00:00:00;6,7;5,8;7,4;0;-9999;0;1,9;88,2
16/01/2020-01:00:00;6,3;5,5;7,4;0;-9999;0;2,2;89,3
16/01/2020-02:00:00;5,8;5,1;7,3;0;-9999;0;1,7;89,5
16/01/2020-03:00:00;5,2;4,6;7,3;0;-9999;0;1,5;91
16/01/2020-04:00:00;4,5;4,3;7,2;0;-9999;0;1,6;93
16/01/2020-05:00:00;4,2;4,1;7,1;0;-9999;0;1,8;94
16/01/2020-06:00:00;3,9;4;7;0;-9999;0;2;95
16/01/2020-07:00:00;4,2;4;6,9;0;-9999;0;2,3;94,7
16/01/2020-08:00:00;4,3;3,9;6,8;0;-9999;0;2;94,9
16/01/2020-09:00:00;4,1;3,9;6,7;0;-9999;0;2,3;95,3
16/01/2020-10:00:00;4;3,9;6,6;0;-9999;0;2,1;94,6
16/01/2020-11:00:00;5;4,3;6,6;0;-9999;0;2,4;91,1
16/01/2020-12:00:00;6,7;6;6,5;204;-9999;0;3,9;88,4
16/01/2020-13:00:00;8,4;7,2;6,4;270;-9999;0;4,6;83,3
16/01/2020-14:00:00;9,8;7,9;6,4;299;-9999;0;4,8;78,5
16/01/2020-15:00:00;10,5;8,5;6,4;275;-9999;0;4,7;77,6
16/01/2020-16:00:00;11,2;8,9;6,5;240;-9999;0;5;74,8
16/01/2020-17:00:00;11,5;9,2;6,6;176;-9999;0;4,5;73,6
16/01/2020-18:00:00;10,8;8,5;6,7;47;-9999;0;3,4;76,8
16/01/2020-19:00:00;9,9;7,7;6,8;10;-9999;0;2,8;79,4
16/01/2020-20:00:00;9,3;7,2;6,8;9;-9999;0;2,4;80,6
16/01/2020-21:00:00;9,2;6,9;6,9;0;-9999;0;3,3;79,9
16/01/2020-22:00:00;9,7;7,1;6,9;0;-9999;0;4,8;77,2
16/01/2020-23:00:00;9,6;7;6,9;0;-9999;0;4,3;75,7
17/01/2020-00:00:00;9,2;6,7;6,9;0;-9999;0;3,6;73,5
17/01/2020-01:00:00;9,5;6,7;6,9;0;-9999;0;4,7;69,8
17/01/2020-02:00:00;9,2;6,7;6,9;0;-9999;0;4,3;70,6
17/01/2020-03:00:00;8,9;6,8;6,8;0;-9999;0;4,1;72,8
17/01/2020-04:00:00;8,8;6,9;6,8;0;-9999;0;4,2;74,1
17/01/2020-05:00:00;8,8;7,1;6,8;0;-9999;0;3,8;74,8
17/01/2020-06:00:00;8,8;7;6,8;0;-9999;0;3,2;75,1
17/01/2020-07:00:00;8,9;6,7;6,8;0;-9999;0;3,9;74
17/01/2020-08:00:00;8,9;6,9;6,8;0;-9999;0;3,9;74,6
17/01/2020-09:00:00;9,3;7,1;6,8;0;-9999;0;3,6;73
17/01/2020-10:00:00;9,2;7,3;6,8;0;-9999;0,1;3,4;74,6
17/01/2020-11:00:00;8,2;7,3;6,8;0;-9999;0,4;3,5;85,9
17/01/2020-12:00:00;8,1;7,4;6,8;32;-9999;0,1;3,8;88,6
17/01/2020-13:00:00;8,2;7,5;6,8;34;-9999;0,2;3,6;90,5
17/01/2020-14:00:00;8,3;7,8;6,9;53;-9999;0;3,3;92,1
17/01/2020-15:00:00;8,9;8;6,9;48;-9999;0,1;3,3;89,1
17/01/2020-16:00:00;9,4;8,3;7;111;-9999;0;3,2;84,1
17/01/2020-17:00:00;9,6;8,1;7;92;-9999;0;3,4;76,7
17/01/2020-18:00:00;9,1;7,3;7,1;37;-9999;0;3,9;72,6
17/01/2020-19:00:00;7,7;6,5;7,1;12;-9999;0;4,4;76,5
17/01/2020-20:00:00;7,1;5,8;7,1;9;-9999;0;3,9;74
17/01/2020-21:00:00;6,6;5,4;7;0;-9999;0;3,1;75,2
17/01/2020-22:00:00;5,9;5,1;7;0;-9999;0;2,5;78,4
17/01/2020-23:00:00;5,2;4,5;6,9;0;-9999;0;2,5;81,4
18/01/2020-00:00:00;4,9;4,3;6,9;0;-9999;0;2,7;82
18/01/2020-01:00:00;4,6;4;6,8;0;-9999;0;2,9;83,1
18/01/2020-02:00:00;4,2;3,6;6,7;0;-9999;0;3,3;81,7
18/01/2020-03:00:00;3,8;3,4;6,6;0;-9999;0;3,1;83,5
18/01/2020-04:00:00;3,5;3,1;6,5;0;-9999;0;3;85
18/01/2020-05:00:00;3,3;2,9;6,4;0;-9999;0;2,8;84,7
18/01/2020-06:00:00;3,6;3,4;6,3;0;-9999;0;2,7;85,2
18/01/2020-07:00:00;3,9;3,8;6,2;0;-9999;0;2,7;86,5
18/01/2020-08:00:00;3,9;3,9;6,2;0;-9999;0;2,8;87,1
18/01/2020-09:00:00;3,8;3,8;6,1;0;-9999;0;2,8;86,9
18/01/2020-10:00:00;3,8;3,8;6,1;0;-9999;0;3,1;86,6
18/01/2020-11:00:00;3,8;3,9;6;0;-9999;0;3;88
18/01/2020-12:00:00;4,1;4,2;6;118;-9999;0;2,9;86,6
18/01/2020-13:00:00;5,1;4,8;6;236;-9999;0;3,1;82,4
18/01/2020-14:00:00;5,6;5,4;5,9;240;-9999;0;3,5;79,6
18/01/2020-15:00:00;6;5,7;6;208;-9999;0;3,3;77,6
18/01/2020-16:00:00;6,3;5,9;6;203;-9999;0;3,7;71,2
18/01/2020-17:00:00;6,3;5,6;6;143;-9999;0;3,4;69,1
18/01/2020-18:00:00;5,6;4,9;6;43;-9999;0;3;72,2
18/01/2020-19:00:00;4,7;3,9;6;10;-9999;0;2,7;76,5
18/01/2020-20:00:00;4,1;3,4;6;9;-9999;0;2,6;80,8
18/01/2020-21:00:00;3,3;2,8;6;0;-9999;0;2,1;83,6
18/01/2020-22:00:00;3,2;2,7;5,9;0;-9999;0;2,1;83,6
18/01/2020-23:00:00;2,8;2,2;5,9;0;-9999;0;2;85
19/01/2020-00:00:00;2,9;2,6;5,8;0;-9999;0;2,7;85,3
19/01/2020-01:00:00;2,5;2,1;5,7;0;-9999;0;2,7;86,8
19/01/2020-02:00:00;2,4;1,9;5,6;0;-9999;0;2,4;87
19/01/2020-03:00:00;2,2;1,7;5,6;0;-9999;0;2,6;87,4
19/01/2020-04:00:00;2,2;1,9;5,5;0;-9999;0;2,8;87,6
19/01/2020-05:00:00;1,8;1,6;5,4;0;-9999;0;2,4;89,4
19/01/2020-06:00:00;1,6;1,4;5,3;0;-9999;0;1,3;90,7
19/01/2020-07:00:00;1,4;1,3;5,3;0;-9999;0;1,6;90,4
19/01/2020-08:00:00;1,1;1,2;5,2;0;-9999;0;1,4;91,3
19/01/2020-09:00:00;1,1;1;5,1;0;-9999;0;2;92,5
19/01/2020-10:00:00;1,2;1,3;5,1;0;-9999;0;2,1;92,6
19/01/2020-11:00:00;1,5;1,6;5;0;-9999;0;1,9;92,8
19/01/2020-12:00:00;2,6;2,6;4,9;104;-9999;0;2,1;90,8
19/01/2020-13:00:00;4,5;3,8;4,9;245;-9999;0;3,1;84,2
19/01/2020-14:00:00;5,6;4,7;4,9;268;-9999;0;3,9;79,9
19/01/2020-15:00:00;6,1;5;5;187;-9999;0;4,2;75,5
19/01/2020-16:00:00;6;5,1;5;92;-9999;0;4,2;74,4
19/01/2020-17:00:00;5,8;4,9;5,1;48;-9999;0;3,4;73,6
19/01/2020-18:00:00;5,6;4,6;5,2;33;-9999;0;3,3;75
19/01/2020-19:00:00;4,9;4,4;5,2;10;-9999;0;2,7;81,9
19/01/2020-20:00:00;3,9;3,4;5,3;9;-9999;0;1,7;83,4
19/01/2020-21:00:00;3,3;2,5;5,3;0;-9999;0;1;84,6
19/01/2020-22:00:00;3;2;5,3;0;-9999;0;1,1;84,2
19/01/2020-23:00:00;2,5;1,6;5,3;0;-9999;0;1;86
20/01/2020-00:00:00;2,2;1,4;5,2;0;-9999;0;0,9;87,7
20/01/2020-01:00:00;1,9;1,1;5,2;0;-9999;0;1;90,1
20/01/2020-02:00:00;1,5;0,9;5,1;0;-9999;0;1;93,2
20/01/2020-03:00:00;1,4;0,9;5;0;-9999;0;0,1;94,9
20/01/2020-04:00:00;1,4;1;4,9;0;-9999;0;0;96
20/01/2020-05:00:00;1,2;1;4,9;0;-9999;0;0,1;96,8
20/01/2020-06:00:00;1,1;1,3;4,8;0;-9999;0;0,4;97,6
20/01/2020-07:00:00;1;1,6;4,7;0;-9999;0,1;0,4;98,1
20/01/2020-08:00:00;1,5;2,1;4,7;0;-9999;0;1,3;98,4
20/01/2020-09:00:00;1,4;2,3;4,6;0;-9999;0;0,1;98,6
20/01/2020-10:00:00;1,6;2,6;4,6;0;-9999;0;0;98,7
20/01/2020-11:00:00;1,8;2,8;4,6;0;-9999;0;0,1;98,7
20/01/2020-12:00:00;2,1;3,4;4,6;125;-9999;0;1;98,5
20/01/2020-13:00:00;2,8;4,3;4,6;204;-9999;0;1,6;98,4
20/01/2020-14:00:00;3,6;5,5;4,6;256;-9999;0;1,1;98,2
20/01/2020-15:00:00;4,1;6;4,7;159;-9999;0;0,3;98,4
20/01/2020-16:00:00;4,3;5,8;4,8;107;-9999;0;0,3;98,6
20/01/2020-17:00:00;4,3;5,6;5;69;-9999;0;0,3;98,7
20/01/2020-18:00:00;3,9;5,1;5,1;30;-9999;0;1,2;98,7
20/01/2020-19:00:00;3,5;4,5;5,2;10;-9999;0;0,7;98,8
20/01/2020-20:00:00;3,4;4,3;5,3;9;-9999;0;0,9;98,8
20/01/2020-21:00:00;3,2;4,1;5,3;0;-9999;0;0,8;98,8
20/01/2020-22:00:00;3,2;4;5,3;0;-9999;0;1,1;98,8
20/01/2020-23:00:00;2,9;3,9;5,3;0;-9999;0;2,1;98,6
21/01/2020-00:00:00;2,6;3,6;5,3;0;-9999;0;2,2;98,6
21/01/2020-01:00:00;2,1;3,3;5,3;0;-9999;0;2,6;98,5
21/01/2020-02:00:00;1,4;2,6;5,3;0;-9999;0;0,5;98,2
21/01/2020-03:00:00;0,4;1,9;5,3;0;-9999;0;0,6;98,1
21/01/2020-04:00:00;-0,9;1,8;5,2;0;-9999;0;0,1;98,4
21/01/2020-05:00:00;-2,4;1,3;5,2;0;-9999;0;0;97,1
21/01/2020-06:00:00;-3,3;0,4;5,1;0;-9999;0;0;96,3
21/01/2020-07:00:00;-2,3;0;5;0;-9999;0;0,4;97,3
21/01/2020-08:00:00;-2,8;0,4;5;0;-9999;0;0;96,6
21/01/2020-09:00:00;-3,5;0,7;4,8;0;-9999;0;0;96,1
21/01/2020-10:00:00;-2,8;0,7;4,7;0;-9999;0;0;96,5
21/01/2020-11:00:00;-1,1;0,3;4,6;0;-9999;0;1,1;96,6
21/01/2020-12:00:00;0,6;2;4,5;252;-9999;0;1;95,8
21/01/2020-13:00:00;3;4,1;4,4;307;-9999;0;0,4;84,6
21/01/2020-14:00:00;4,8;4,5;4,4;329;-9999;0;0,6;71,8
21/01/2020-15:00:00;5,7;4,6;4,3;318;-9999;0;0,3;66,5
21/01/2020-16:00:00;6,3;4,8;4,3;271;-9999;0;0,3;58,2
21/01/2020-17:00:00;6,1;4,9;4,4;184;-9999;0;0,6;57,2
21/01/2020-18:00:00;4,5;3,9;4,4;66;-9999;0;0,3;69,9
21/01/2020-19:00:00;2,8;2,4;4,5;12;-9999;0;0;77,9
21/01/2020-20:00:00;1,6;1,3;4,5;9;-9999;0;0;87,9
21/01/2020-21:00:00;0,5;0,7;4,5;0;-9999;0;0,3;93
21/01/2020-22:00:00;-0,8;0,2;4,5;0;-9999;0;0,2;95,9
21/01/2020-23:00:00;-0,8;0,1;4,4;0;-9999;0;0,9;95,9
22/01/2020-00:00:00;-2,7;0,2;4,3;0;-9999;0;0,8;96
22/01/2020-01:00:00;-3,1;0,3;4,3;0;-9999;0;0,5;96
22/01/2020-02:00:00;-3,6;0,5;4,2;0;-9999;0;0,2;95,6
22/01/2020-03:00:00;-3,6;0,6;4,1;0;-9999;0;1,2;95,7
22/01/2020-04:00:00;-3,1;0,7;4;0;-9999;0;1,1;96,1
22/01/2020-05:00:00;-2,5;0,2;3,9;0;-9999;0;0;96,7
22/01/2020-06:00:00;-2,5;0;3,9;0;-9999;0;0;96,6
22/01/2020-07:00:00;-2,6;0;3,8;0;-9999;0;0;96,6
22/01/2020-08:00:00;-2,7;0;3,8;0;-9999;0;0;96,5
22/01/2020-09:00:00;-2,8;0;3,7;0;-9999;0;0;96,4
22/01/2020-10:00:00;-2,7;0,1;3,7;0;-9999;0;0;96,5
22/01/2020-11:00:00;-2,4;0;3,7;0;-9999;0;0;96,7
22/01/2020-12:00:00;-1,8;0,3;3,7;85;-9999;0;0;97
22/01/2020-13:00:00;-0,8;1,2;3,6;217;-9999;0,1;0,6;97
22/01/2020-14:00:00;0,2;2,4;3,6;168;-9999;0;1;97,7
22/01/2020-15:00:00;0,8;3,1;3,6;141;-9999;0;0,5;98,2
22/01/2020-16:00:00;1,2;3,5;3,7;157;-9999;0;0,7;98,1
22/01/2020-17:00:00;1,4;3,5;3,8;84;-9999;0;0,6;98,3
22/01/2020-18:00:00;1,8;3,4;3,9;44;-9999;0;0,7;98,3
22/01/2020-19:00:00;1,9;3,1;4;10;-9999;0;1,8;97,7
22/01/2020-20:00:00;2,1;2,9;4;9;-9999;0;1,2;96,7
22/01/2020-21:00:00;2,2;2,9;4,1;0;-9999;0;1,3;96,5
22/01/2020-22:00:00;2,3;2,9;4,1;0;-9999;0;0,9;96,8
22/01/2020-23:00:00;2,3;3;4,2;0;-9999;0;1,2;97,3
23/01/2020-00:00:00;2,4;3;4,2;0;-9999;0;1,3;97,9
23/01/2020-01:00:00;2,4;3;4,2;0;-9999;0;1,6;98,3
23/01/2020-02:00:00;2,4;3;4,2;0;-9999;0;0,3;98,5
23/01/2020-03:00:00;2,5;3,1;4,2;0;-9999;0;0,6;98,6
23/01/2020-04:00:00;2,4;3;4,3;0;-9999;0;1,4;98,6
23/01/2020-05:00:00;1,9;2,8;4,3;0;-9999;0;2,3;98,7
23/01/2020-06:00:00;1,5;2,5;4,3;0;-9999;0;2,3;98,8
23/01/2020-07:00:00;1,1;2,3;4,3;0;-9999;0;2,1;98,9
23/01/2020-08:00:00;0,8;2;4,3;0;-9999;0;2,4;98,9
23/01/2020-09:00:00;0,6;1,8;4,3;0;-9999;0;2,5;99
23/01/2020-10:00:00;0,7;1,7;4,2;0;-9999;0;3,3;99
23/01/2020-11:00:00;1,1;1,9;4,2;0;-9999;0;3,5;99
23/01/2020-12:00:00;1,7;2,5;4,2;72;-9999;0;3,3;99
23/01/2020-13:00:00;1,8;2,8;4,2;66;-9999;0;3,6;98,9
23/01/2020-14:00:00;1,6;2,7;4,2;49;-9999;0;2,8;99
23/01/2020-15:00:00;1,6;2,7;4,2;51;-9999;0;2,6;99
23/01/2020-16:00:00;1,7;2,7;4,2;43;-9999;0;2,5;99
23/01/2020-17:00:00;1,6;2,7;4,2;30;-9999;0;2,5;99
23/01/2020-18:00:00;1,4;2,4;4,3;18;-9999;0;2,7;99
23/01/2020-19:00:00;1,2;2,3;4,3;9;-9999;0;2,5;99
23/01/2020-20:00:00;1,2;2,2;4,3;9;-9999;0;2,2;99
23/01/2020-21:00:00;1,2;2,2;4,3;0;-9999;0;2,1;99,1
23/01/2020-22:00:00;1,1;2,1;4,3;0;-9999;0;1,6;99,1
23/01/2020-23:00:00;1,3;2,2;4,3;0;-9999;0;1,5;99,1
24/01/2020-00:00:00;1,4;2,3;4,3;0;-9999;0;1,5;99,2
24/01/2020-01:00:00;1,4;2,3;4,2;0;-9999;0;1,4;99,2
24/01/2020-02:00:00;1,5;2,4;4,2;0;-9999;0;0,8;99,2
24/01/2020-03:00:00;1,7;2,6;4,2;0;-9999;0;1,5;99,2
24/01/2020-04:00:00;1,6;2,6;4,2;0;-9999;0;1;99,2
24/01/2020-05:00:00;1,4;2,4;4,2;0;-9999;0;0,5;99,2
24/01/2020-06:00:00;1,2;2,4;4,2;0;-9999;0;0,5;99,2
24/01/2020-07:00:00;1;2,2;4,2;0;-9999;0;0,6;99,2
24/01/2020-08:00:00;0,9;2,2;4,2;0;-9999;0;1,2;99,2
24/01/2020-09:00:00;0,7;2,1;4,2;0;-9999;0;1,5;99,2
24/01/2020-10:00:00;0,3;1,9;4,2;0;-9999;0;1,6;99,1
24/01/2020-11:00:00;0;1,7;4,2;0;-9999;0;0,9;99,1
24/01/2020-12:00:00;0;1,8;4,2;37;-9999;0;1,1;99,1
24/01/2020-13:00:00;0;2;4,2;42;-9999;0;0,7;99,1
24/01/2020-14:00:00;0;1,9;4,2;47;-9999;0;0,8;99,1
24/01/2020-15:00:00;0,1;2;4,2;47;-9999;0;0,5;99,1
24/01/2020-16:00:00;0,3;2,1;4,2;43;-9999;0;0,3;99,1
24/01/2020-17:00:00;0,1;2;4,2;33;-9999;0;0,8;99,1
24/01/2020-18:00:00;-0,2;1,8;4,2;22;-9999;0;1,3;99,1
24/01/2020-19:00:00;-0,5;1,4;4,2;10;-9999;0;1;99,1
24/01/2020-20:00:00;-0,6;1,2;4,2;8;-9999;0;1,2;98,9
24/01/2020-21:00:00;-0,5;1,1;4,1;0;-9999;0;0,4;97,4
24/01/2020-22:00:00;-0,4;1,4;4,1;0;-9999;0;0;95
24/01/2020-23:00:00;-0,3;1,5;4,1;0;-9999;0;0,1;94,2
25/01/2020-00:00:00;-0,3;1,2;4,1;0;-9999;0;0,6;91,7
25/01/2020-01:00:00;-0,4;1;4;0;-9999;0;1;93,4
25/01/2020-02:00:00;-0,4;1;4;0;-9999;0;0,7;94,5
25/01/2020-03:00:00;-0,5;1;4;0;-9999;0;0,5;95,6
25/01/2020-04:00:00;-0,4;1,2;4;0;-9999;0;0,1;96,2
25/01/2020-05:00:00;0;1,5;3,9;0;-9999;0;0,3;96,8
25/01/2020-06:00:00;0,3;1,6;3,9;0;-9999;0;0,5;97,6
25/01/2020-07:00:00;0,5;1,8;3,9;0;-9999;0;0,1;98,3
25/01/2020-08:00:00;0,7;1,9;3,9;0;-9999;0;0,4;98,7
25/01/2020-09:00:00;0,8;1,9;3,9;0;-9999;0;0,5;98,8
25/01/2020-10:00:00;0,9;2;3,9;0;-9999;0;0,3;98,9
25/01/2020-11:00:00;1,2;2,2;3,9;0;-9999;0;0,7;98,9
25/01/2020-12:00:00;1,5;2,5;3,9;56;-9999;0;1,2;98,9
25/01/2020-13:00:00;2;3,1;3,9;90;-9999;0;1,5;98,9
25/01/2020-14:00:00;2,4;3,6;3,9;105;-9999;0;1,4;98,9
25/01/2020-15:00:00;2,6;4;4;98;-9999;0;1,5;98,9
25/01/2020-16:00:00;2,8;4,1;4;90;-9999;0;1,5;99
25/01/2020-17:00:00;2,9;4,1;4,1;70;-9999;0;1,1;99
25/01/2020-18:00:00;2,9;4,1;4,2;40;-9999;0;0,5;99,1
25/01/2020-19:00:00;2,7;3,6;4,2;11;-9999;0;1,5;99,2
25/01/2020-20:00:00;2,3;3,3;4,3;9;-9999;0;1,1;99,2
25/01/2020-21:00:00;1,5;2,9;4,3;0;-9999;0;1,1;99,1
25/01/2020-22:00:00;0,6;2,2;4,4;0;-9999;0;1,4;99,1
25/01/2020-23:00:00;0,2;1,7;4,4;0;-9999;0;0,9;99,1
26/01/2020-00:00:00;-0,2;1,6;4,4;0;-9999;0;0;99,1
26/01/2020-01:00:00;-0,4;1,3;4,3;0;-9999;0;0;99,1
26/01/2020-02:00:00;0,7;1,3;4,3;0;-9999;0;0,8;99,3
26/01/2020-03:00:00;2,3;2;4,2;0;-9999;0;1,5;99,4
26/01/2020-04:00:00;2,9;2,6;4,2;0;-9999;0;1,5;99,4
26/01/2020-05:00:00;3,4;3,1;4,2;0;-9999;0;2,6;99,4
26/01/2020-06:00:00;3,8;3,5;4,1;0;-9999;0;3;99,4
26/01/2020-07:00:00;4;3,7;4,1;0;-9999;0;3,2;99,2
26/01/2020-08:00:00;4,6;3,8;4,1;0;-9999;0;3,5;94
26/01/2020-09:00:00;4,7;3,8;4,2;0;-9999;0;3,3;90
26/01/2020-10:00:00;4,5;3,6;4,2;0;-9999;0;3,3;90,4
26/01/2020-11:00:00;4,9;3,7;4,2;0;-9999;0;3,6;88
26/01/2020-12:00:00;6,1;5;4,2;209;-9999;0;3,3;84,7
26/01/2020-13:00:00;7,4;6;4,2;272;-9999;0;3,8;81,3
26/01/2020-14:00:00;8,9;7;4,3;298;-9999;0;3,4;76,6
26/01/2020-15:00:00;9,6;7,6;4,4;296;-9999;0;3,9;74,3
26/01/2020-16:00:00;9,3;7,7;4,5;201;-9999;0;3,8;75,1
26/01/2020-17:00:00;9;7,4;4,6;141;-9999;0;3,2;77,9
26/01/2020-18:00:00;8,6;6,8;4,7;55;-9999;0;2,9;80,2
26/01/2020-19:00:00;8,1;6,5;4,8;10;-9999;0;3,6;82,8
26/01/2020-20:00:00;7,6;6,1;4,9;9;-9999;0;2,8;85,2
26/01/2020-21:00:00;7,2;5,6;5;0;-9999;0;3,2;85,6
26/01/2020-22:00:00;6,8;5,3;5;0;-9999;0;3,7;85,9
26/01/2020-23:00:00;6,5;5,2;5,1;0;-9999;0;3,7;86,9
27/01/2020-00:00:00;6,6;5,2;5,1;0;-9999;0;4;86,8
27/01/2020-01:00:00;6,8;5,4;5,1;0;-9999;0;3,9;86,2
27/01/2020-02:00:00;7,5;5,8;5,1;0;-9999;0,1;4,6;85,4
27/01/2020-03:00:00;7,5;6,2;5,1;0;-9999;0,6;4,4;89,9
27/01/2020-04:00:00;7,4;6,4;5,1;0;-9999;1,6;5,1;91,8
27/01/2020-05:00:00;7,1;6,4;5,2;0;-9999;1,2;4,9;93,2
27/01/2020-06:00:00;7,1;6,3;5,2;0;-9999;0,1;4,7;93,2
27/01/2020-07:00:00;7,4;6,5;5,2;0;-9999;0,1;4;92,9
27/01/2020-08:00:00;7,4;6,6;5,3;0;-9999;0,6;4;93,6
27/01/2020-09:00:00;7,4;6,6;5,3;0;-9999;0,1;3,8;93,8
27/01/2020-10:00:00;7,5;6,6;5,4;0;-9999;0,2;3,8;93,7
27/01/2020-11:00:00;7,5;6,7;5,4;0;-9999;0,1;3,8;93,4
27/01/2020-12:00:00;7,6;6,9;5,4;46;-9999;0,1;3,4;94,4
27/01/2020-13:00:00;8,3;7,5;5,5;107;-9999;0;2,6;92,4
27/01/2020-14:00:00;8,8;7,8;5,5;109;-9999;0;3,2;87,7
27/01/2020-15:00:00;8,5;7,5;5,6;88;-9999;0;3,8;84,8
27/01/2020-16:00:00;8,3;7,3;5,7;92;-9999;0;3,2;82,7
27/01/2020-17:00:00;8,3;7,2;5,8;51;-9999;0;3,2;84,6
27/01/2020-18:00:00;8,3;7,2;5,8;30;-9999;0;3,6;86,2
27/01/2020-19:00:00;7,9;7;5,9;10;-9999;0;3,5;90,2
27/01/2020-20:00:00;7,8;6,8;5,9;9;-9999;0;3,7;89,5
27/01/2020-21:00:00;7,7;6,6;6;0;-9999;0;4,6;85,8
27/01/2020-22:00:00;7,2;6,5;6;0;-9999;0,5;5,2;88,7
27/01/2020-23:00:00;7,4;6,6;6;0;-9999;0,5;5,1;90,2
28/01/2020-00:00:00;8;6,6;6;0;-9999;0;4,9;82,6
28/01/2020-01:00:00;7,7;6,1;6;0;-9999;0;4,3;81,2
28/01/2020-02:00:00;7,7;6,2;6;0;-9999;0;4,6;80,5
28/01/2020-03:00:00;6,2;5,7;6;0;-9999;0,7;5,1;86,4
28/01/2020-04:00:00;6,7;5,7;6;0;-9999;0;3,4;86
28/01/2020-05:00:00;6,1;5,6;6;0;-9999;1,1;4,4;88,6
28/01/2020-06:00:00;5,5;5;5,9;0;-9999;0,9;3,8;88,2
28/01/2020-07:00:00;4,6;4,6;5,9;0;-9999;2,8;4,4;90,6
28/01/2020-08:00:00;4,1;3,9;5,8;0;-9999;0,6;4,1;90,2
28/01/2020-09:00:00;4,6;4;5,8;0;-9999;0,9;5,6;86,3
28/01/2020-10:00:00;3,2;3,1;5,7;0;-9999;0,1;5;86,2
28/01/2020-11:00:00;3,4;3,1;5,6;0;-9999;0;5,2;85,3
28/01/2020-12:00:00;4,2;3,7;5,5;147;-9999;0;5,9;80,1
28/01/2020-13:00:00;4,3;3,9;5,4;133;-9999;0;5,5;78,8
28/01/2020-14:00:00;4,3;4,2;5,4;204;-9999;0;5,7;78,4
28/01/2020-15:00:00;4,7;4,6;5,3;230;-9999;0;5,5;76,1
28/01/2020-16:00:00;5,4;5;5,3;222;-9999;0;5,2;71,2
28/01/2020-17:00:00;5,4;5;5,3;156;-9999;0;5,2;73
28/01/2020-18:00:00;5,4;4,6;5,3;83;-9999;0;3,8;70,1
28/01/2020-19:00:00;4,6;3,9;5,3;12;-9999;0;3,7;77,8
28/01/2020-20:00:00;4,6;3,8;5,3;9;-9999;0;4,2;78,7
28/01/2020-21:00:00;4,7;3,9;5,3;0;-9999;0;4,5;76,6
28/01/2020-22:00:00;3,6;3,6;5,3;0;-9999;0,1;4,4;83,4
28/01/2020-23:00:00;3;3,2;5,2;0;-9999;0,4;3,8;89,8
29/01/2020-00:00:00;2,4;2,8;5,2;0;-9999;1,4;3,7;92,3
29/01/2020-01:00:00;2,5;2,6;5,1;0;-9999;0;3,3;91,8
29/01/2020-02:00:00;3,2;2,9;5,1;0;-9999;0;3,5;89,4
29/01/2020-03:00:00;3,4;3,1;5;0;-9999;0;4;87,4
29/01/2020-04:00:00;3,2;2,9;5;0;-9999;0;3,8;86
29/01/2020-05:00:00;2,8;2,5;4,9;0;-9999;0;3,4;86,5
29/01/2020-06:00:00;2,3;2;4,9;0;-9999;0;3;87,1
29/01/2020-07:00:00;2;1,7;4,8;0;-9999;0;3,2;88,1
29/01/2020-08:00:00;2,3;1,8;4,8;0;-9999;0;3,4;87,8
29/01/2020-09:00:00;2,5;2,1;4,7;0;-9999;0;3,2;87,7
29/01/2020-10:00:00;2,7;2,3;4,6;0;-9999;0;3,1;87,5
29/01/2020-11:00:00;3,2;2,4;4,6;0;-9999;0;2,9;84
29/01/2020-12:00:00;4,1;3,4;4,6;124;-9999;0;3;80
29/01/2020-13:00:00;5,1;4,2;4,5;202;-9999;0;4,2;74,7
29/01/2020-14:00:00;6;5;4,5;274;-9999;0;5,1;70,2
29/01/2020-15:00:00;6,3;5,5;4,6;186;-9999;0;4,9;67,8
29/01/2020-16:00:00;7;5,9;4,6;235;-9999;0;5;61,9
29/01/2020-17:00:00;7,5;6,4;4,7;223;-9999;0;4,4;58,2
29/01/2020-18:00:00;6,9;5,5;4,8;70;-9999;0;3,4;60,7
29/01/2020-19:00:00;6,2;4,7;4,8;13;-9999;0;2,4;65,5
29/01/2020-20:00:00;5,8;4,2;4,9;9;-9999;0;2;71,9
29/01/2020-21:00:00;5,8;4,4;4,9;0;-9999;0;2,2;74,7
29/01/2020-22:00:00;5,9;4,7;4,9;0;-9999;0;2,7;77,5
